StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,safety-score,pol-score,politician,police
2021-02-09 11:09:23,2021-02-09 11:10:20,0,73.186.104.18,100,57,1,2021-02-09 11:10:21,R_3HM0I5om00K8dzr,,,,,44.5363006591796875,-73.19699859619140625,anonymous,EN,1,1,6,1,trump,y
2021-02-09 11:08:07,2021-02-09 11:10:42,0,72.225.18.1,100,155,1,2021-02-09 11:10:42,R_1jH7RRzrM4QisP7,,,,,43.07470703125,-77.518096923828125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:09:49,2021-02-09 11:11:02,0,70.229.241.205,100,72,1,2021-02-09 11:11:02,R_2ZUdXFvCsholWn5,,,,,33.785400390625,-117.7947998046875,anonymous,EN,1,1,1,2,biden,n
2021-02-09 11:10:49,2021-02-09 11:11:28,0,73.4.71.243,100,38,1,2021-02-09 11:11:28,R_x8TgA3yRVrJWDXH,,,,,41.3571014404296875,-72.93340301513671875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:10:45,2021-02-09 11:11:41,0,99.72.101.188,100,55,1,2021-02-09 11:11:41,R_xzTWSfbM5bGMokV,,,,,44.2433013916015625,-88.3563995361328125,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:11:44,2021-02-09 11:12:39,0,71.200.108.218,100,55,1,2021-02-09 11:12:39,R_1nSJnjbYfpt4mtC,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:10:12,2021-02-09 11:12:54,0,64.223.236.168,100,161,1,2021-02-09 11:12:54,R_ptLYcl3noNz2H17,,,,,43.3531951904296875,-72.18379974365234375,anonymous,EN,1,1,4,1,biden,n
2021-02-09 11:11:48,2021-02-09 11:12:56,0,71.176.34.254,100,68,1,2021-02-09 11:12:57,R_33mxkZCRmNwdem1,,,,,37.0453033447265625,-76.34040069580078125,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:12:17,2021-02-09 11:13:28,0,75.69.67.65,100,71,1,2021-02-09 11:13:30,R_T1S4uIJqnfxNpjb,,,,,44.453704833984375,-73.17729949951171875,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 11:13:24,2021-02-09 11:14:25,0,75.3.71.35,100,60,1,2021-02-09 11:14:26,R_Cagfyitz0GKBR2F,,,,,36.2133941650390625,-86.73110198974609375,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:14:19,2021-02-09 11:15:26,0,73.178.251.62,100,67,1,2021-02-09 11:15:26,R_3hxVKuL2xP8qk8J,,,,,39.6999053955078125,-74.26329803466796875,anonymous,EN,1,1,4,1,trump,y
2021-02-09 11:15:48,2021-02-09 11:16:30,0,24.47.147.52,100,41,1,2021-02-09 11:16:31,R_Q4cLbIIe5StdXUd,,,,,41.2169952392578125,-73.05519866943359375,anonymous,EN,1,1,7,1,biden,y
2021-02-09 11:13:22,2021-02-09 11:17:08,0,108.7.67.199,100,225,1,2021-02-09 11:17:08,R_2f99ukFWbeetFem,,,,,42.3025970458984375,-71.43060302734375,anonymous,EN,1,1,6,1,biden,n
2021-02-09 11:15:56,2021-02-09 11:17:22,0,69.126.188.91,100,86,1,2021-02-09 11:17:22,R_2TmUT4NQdXR02qL,,,,,41.2711029052734375,-73.38629913330078125,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:17:58,2021-02-09 11:18:35,0,156.111.111.215,100,36,1,2021-02-09 11:18:35,R_1HpC3pTwikf1XgM,,,,,40.8390045166015625,-73.9459991455078125,anonymous,EN,1,1,2,1,neutral,y
2021-02-09 11:16:39,2021-02-09 11:19:02,0,174.248.21.232,100,143,1,2021-02-09 11:19:03,R_2rJA1LDnIC5Pm8Z,,,,,39.884002685546875,-74.97209930419921875,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 11:18:33,2021-02-09 11:19:08,0,67.186.170.110,100,34,1,2021-02-09 11:19:09,R_1OHnyI1AP2zu44R,,,,,42.0522003173828125,-70.18329620361328125,anonymous,EN,1,1,4,1,trump,y
2021-02-09 11:19:17,2021-02-09 11:20:13,0,98.247.150.93,100,55,1,2021-02-09 11:20:13,R_2qgG6797eeXi1jg,,,,,47.507904052734375,-122.17729949951171875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 11:19:28,2021-02-09 11:20:38,0,100.15.210.35,100,70,1,2021-02-09 11:20:38,R_0vuPoZekfUQ9YnT,,,,,38.937896728515625,-77.08589935302734375,anonymous,EN,1,1,3,2,neutral,n
2021-02-09 11:20:24,2021-02-09 11:21:00,0,107.77.202.71,100,36,1,2021-02-09 11:21:01,R_2bUGSTDxHmfwjpP,,,,,39.21099853515625,-76.8361968994140625,anonymous,EN,1,1,1,2,trump,y
2021-02-09 11:21:09,2021-02-09 11:22:00,0,68.160.128.227,100,51,1,2021-02-09 11:22:01,R_2YMofGuWDR7rZSJ,,,,,42.5326995849609375,-71.03389739990234375,anonymous,EN,1,1,7,1,biden,y
2021-02-09 11:22:47,2021-02-09 11:23:17,0,96.238.50.157,100,29,1,2021-02-09 11:23:17,R_3LaLTFyjG7SgdnT,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,1,1,2,1,trump,n
2021-02-09 11:22:28,2021-02-09 11:23:29,0,74.75.84.238,100,61,1,2021-02-09 11:23:30,R_0k3tXAOKZwAw8MN,,,,,42.9629974365234375,-72.29290008544921875,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:22:59,2021-02-09 11:24:05,0,141.149.34.33,100,65,1,2021-02-09 11:24:05,R_Wx3AXufNqDWFyuJ,,,,,40.6739959716796875,-73.97010040283203125,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:23:36,2021-02-09 11:24:15,0,108.160.192.62,100,39,1,2021-02-09 11:24:15,R_1IjbieCcqU7azFc,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,1,1,5,1,biden,n
2021-02-09 11:23:38,2021-02-09 11:24:41,0,100.38.154.245,100,62,1,2021-02-09 11:24:41,R_2eVBEfLDfRvxsgt,,,,,40.9673004150390625,-73.841796875,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 11:23:52,2021-02-09 11:24:42,0,73.238.56.189,100,49,1,2021-02-09 11:24:42,R_1gjXPZfYP2umsB8,,,,,42.6011962890625,-72.62259674072265625,anonymous,EN,1,1,4,1,trump,y
2021-02-09 11:24:28,2021-02-09 11:25:12,0,107.77.221.136,100,44,1,2021-02-09 11:25:13,R_3iI0GHENeCszeCS,,,,,29.8972930908203125,-95.64630126953125,anonymous,EN,1,1,6,1,biden,n
2021-02-09 11:24:24,2021-02-09 11:25:20,0,95.91.231.153,100,56,1,2021-02-09 11:25:20,R_2S6JX1Y60hY5L8j,,,,,53.4878997802734375,10.1407928466796875,anonymous,EN,1,1,6,2,neutral,y
2021-02-09 11:25:31,2021-02-09 11:26:21,0,66.31.198.201,100,50,1,2021-02-09 11:26:22,R_2dRthRPJ5SPa5mF,,,,,41.423492431640625,-73.4723968505859375,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:25:47,2021-02-09 11:26:51,0,173.54.209.161,100,63,1,2021-02-09 11:26:51,R_2aDLs4HYLkQFh59,,,,,40.7303924560546875,-74.27269744873046875,anonymous,EN,1,1,3,2,trump,y
2021-02-09 11:25:48,2021-02-09 11:26:57,0,69.112.39.21,100,68,1,2021-02-09 11:26:57,R_87BmGzpNN8YxqU1,,,,,40.927703857421875,-74.34279632568359375,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 11:27:22,2021-02-09 11:28:23,0,66.31.198.201,100,60,1,2021-02-09 11:28:23,R_2WwX6eiW1Gx4mbA,,,,,41.423492431640625,-73.4723968505859375,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 11:27:04,2021-02-09 11:28:48,0,76.89.196.2,100,103,1,2021-02-09 11:28:48,R_1Gy03aQMJtOAORH,,,,,34.0124969482421875,-118.46820068359375,anonymous,EN,1,1,4,2,trump,n
2021-02-09 11:27:55,2021-02-09 11:28:49,0,73.60.217.56,100,54,1,2021-02-09 11:28:49,R_2feNp7N0i0TMPBd,,,,,42.8596038818359375,-71.6147003173828125,anonymous,EN,1,1,6,2,biden,n
2021-02-09 11:27:41,2021-02-09 11:29:00,0,8.9.91.252,100,79,1,2021-02-09 11:29:01,R_QlHo9EzO6Kb1BXH,,,,,43.166107177734375,-77.5554962158203125,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 11:26:18,2021-02-09 11:29:05,0,73.228.40.197,100,167,1,2021-02-09 11:29:06,R_40gyDNipLT61kuB,,,,,35.081298828125,-106.6212005615234375,anonymous,EN,1,1,4,2,biden,y
2021-02-09 11:28:35,2021-02-09 11:29:29,0,73.167.136.143,100,53,1,2021-02-09 11:29:30,R_3001TLGRt7sqsQ4,,,,,41.61810302734375,-70.4853973388671875,anonymous,EN,1,1,6,2,biden,y
2021-02-09 11:29:31,2021-02-09 11:30:23,0,173.11.68.130,100,51,1,2021-02-09 11:30:23,R_2bQAstX9hTU1EsZ,,,,,37.7505950927734375,-122.41210174560546875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 11:30:27,2021-02-09 11:30:58,0,162.129.250.13,100,31,1,2021-02-09 11:30:58,R_0jjSlx66oyEgDS1,,,,,39.364501953125,-76.606903076171875,anonymous,EN,1,1,1,1,trump,n
2021-02-09 11:29:21,2021-02-09 11:31:23,0,69.5.116.121,100,121,1,2021-02-09 11:31:23,R_pAWAtJp6wnbu2qZ,,,,,44.4828948974609375,-73.22530364990234375,anonymous,EN,1,1,3,1,trump,y
2021-02-09 11:30:35,2021-02-09 11:31:33,0,76.127.28.197,100,57,1,2021-02-09 11:31:33,R_3soyyJU9fUKKClb,,,,,35.6974945068359375,-105.9821014404296875,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 10:58:52,2021-02-09 11:32:00,0,69.131.97.63,100,1987,1,2021-02-09 11:32:00,R_TiIaW66Mr4dOQSd,,,,,43.034393310546875,-89.500701904296875,anonymous,EN,1,1,6,1,biden,n
2021-02-09 11:31:35,2021-02-09 11:32:33,0,73.162.39.127,100,58,1,2021-02-09 11:32:33,R_3j1oJIOOIOLAqVT,,,,,37.782501220703125,-122.43499755859375,anonymous,EN,1,1,5,2,neutral,y
2021-02-09 11:31:56,2021-02-09 11:32:35,0,92.35.22.94,100,39,1,2021-02-09 11:32:35,R_1DZHnsBLQs1aGWm,,,,,58.4127044677734375,15.6309967041015625,anonymous,EN,1,1,6,1,biden,n
2021-02-09 11:32:03,2021-02-09 11:32:56,0,12.191.26.4,100,53,1,2021-02-09 11:32:57,R_2rpg0JOTLR5RW27,,,,,42.3634033203125,-71.07129669189453125,anonymous,EN,1,1,3,1,trump,y
2021-02-09 11:32:21,2021-02-09 11:32:59,0,50.92.113.91,100,38,1,2021-02-09 11:32:59,R_32XXS8cdtnoUXdy,,,,,49.1681060791015625,-122.584503173828125,anonymous,EN,1,1,4,1,trump,n
2021-02-09 11:32:27,2021-02-09 11:33:09,0,104.59.239.214,100,41,1,2021-02-09 11:33:09,R_d5qwv0nTjvt1s7D,,,,,35.7964935302734375,-78.79810333251953125,anonymous,EN,1,1,5,1,trump,y
2021-02-09 11:34:18,2021-02-09 11:34:56,0,40.131.155.197,100,37,1,2021-02-09 11:34:56,R_1H2nQyXimG5O82v,,,,,40.75970458984375,-96.65419769287109375,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 11:33:51,2021-02-09 11:34:58,0,71.84.8.136,100,67,1,2021-02-09 11:34:59,R_3OoZ8LqYfG4sArZ,,,,,36.9102020263671875,-121.75640106201171875,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:34:32,2021-02-09 11:35:03,0,76.214.110.15,100,31,1,2021-02-09 11:35:04,R_2WDALwo7gGBCSYZ,,,,,37.9145050048828125,-122.3007049560546875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 11:34:07,2021-02-09 11:35:26,0,50.90.171.182,100,79,1,2021-02-09 11:35:27,R_XzceOeFk73qoVX3,,,,,39.7859954833984375,-86.15889739990234375,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:35:53,2021-02-09 11:36:40,0,76.169.54.178,100,47,1,2021-02-09 11:36:40,R_29ac9kCLmbj7cor,,,,,34.1793975830078125,-118.431304931640625,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:36:56,2021-02-09 11:37:47,0,24.29.49.89,100,51,1,2021-02-09 11:37:48,R_3gS0GEoVIg248je,,,,,42.6537933349609375,-73.75890350341796875,anonymous,EN,1,1,7,2,biden,n
2021-02-09 11:37:02,2021-02-09 11:38:11,0,68.226.98.30,100,69,1,2021-02-09 11:38:12,R_DzY4iAfWKZB6f0R,,,,,32.194305419921875,-110.9766998291015625,anonymous,EN,1,1,5,2,neutral,y
2021-02-09 11:37:12,2021-02-09 11:38:20,0,66.30.78.67,100,67,1,2021-02-09 11:38:20,R_2BgFyLvMEgnltuX,,,,,42.2339935302734375,-72.58300018310546875,anonymous,EN,1,1,4,1,trump,n
2021-02-09 11:37:58,2021-02-09 11:38:38,0,73.89.211.2,100,39,1,2021-02-09 11:38:38,R_DujWFQC2RxcnxjH,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 11:38:04,2021-02-09 11:39:02,0,68.81.197.158,100,57,1,2021-02-09 11:39:02,R_1JVh9SaaLyGNJLK,,,,,39.9485931396484375,-75.2339019775390625,anonymous,EN,1,1,4,1,trump,y
2021-02-09 11:38:46,2021-02-09 11:39:22,0,198.199.185.67,100,35,1,2021-02-09 11:39:22,R_Ug3FHDy7ADaieHv,,,,,40.69549560546875,-73.96669769287109375,anonymous,EN,1,1,2,1,biden,y
2021-02-09 11:39:25,2021-02-09 11:40:18,0,107.77.204.152,100,52,1,2021-02-09 11:40:21,R_2qy3YyDOW6iq3AF,,,,,38.8155059814453125,-77.1204986572265625,anonymous,EN,1,1,7,1,neutral,y
2021-02-09 11:39:59,2021-02-09 11:40:39,0,128.120.235.181,100,39,1,2021-02-09 11:40:39,R_2EmfyRfVeArmqEr,,,,,38.5558929443359375,-121.739105224609375,anonymous,EN,1,1,4,1,trump,n
2021-02-09 11:39:57,2021-02-09 11:40:47,0,174.242.72.40,100,50,1,2021-02-09 11:40:47,R_qyYVzWL0hRMnWzD,,,,,42.33880615234375,-71.072601318359375,anonymous,EN,1,1,6,1,biden,n
2021-02-09 11:40:30,2021-02-09 11:41:05,0,135.180.42.214,100,35,1,2021-02-09 11:41:05,R_2tKxEzon9Q4pRd9,,,,,37.8610992431640625,-122.25640106201171875,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 11:39:21,2021-02-09 11:41:10,0,73.33.95.46,100,109,1,2021-02-09 11:41:11,R_31i3HHZDsT2D1HM,,,,,40.8022003173828125,-74.19139862060546875,anonymous,EN,1,1,7,2,biden,y
2021-02-09 11:40:35,2021-02-09 11:42:03,0,144.121.36.212,100,87,1,2021-02-09 11:42:03,R_3FIHsZ0nV3K5lvU,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,3,1,trump,y
2021-02-09 11:36:22,2021-02-09 11:42:06,0,140.226.13.26,100,343,1,2021-02-09 11:42:06,R_1pA71WHMYvonGIN,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,1,1,7,1,biden,n
2021-02-09 11:40:55,2021-02-09 11:42:15,0,69.219.105.70,100,80,1,2021-02-09 11:42:16,R_DTOXuGNsGMS4Z33,,,,,26.11669921875,-80.12860107421875,anonymous,EN,1,1,4,2,trump,y
2021-02-09 11:42:16,2021-02-09 11:43:06,0,68.197.239.190,100,49,1,2021-02-09 11:43:06,R_e4YyAHon4hsIPN7,,,,,40.6461944580078125,-73.955902099609375,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:42:41,2021-02-09 11:43:31,0,47.234.241.54,100,50,1,2021-02-09 11:43:31,R_2rIUJtM7loBkDUM,,,,,32.6609039306640625,-97.03420257568359375,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:43:08,2021-02-09 11:43:46,0,73.142.33.190,100,37,1,2021-02-09 11:43:46,R_2Pbx8gODClKORWz,,,,,41.272705078125,-70.09709930419921875,anonymous,EN,1,1,4,2,neutral,n
2021-02-09 11:43:24,2021-02-09 11:43:55,0,141.151.86.17,100,31,1,2021-02-09 11:43:56,R_1pPUnEQmymKMzy5,,,,,40.262603759765625,-75.6150970458984375,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:42:17,2021-02-09 11:45:06,0,71.191.84.144,100,168,1,2021-02-09 11:45:06,R_Z3vFUSz2NijckX7,,,,,39.039703369140625,-77.191802978515625,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:44:43,2021-02-09 11:45:15,0,108.26.156.129,100,31,1,2021-02-09 11:45:15,R_1q3d4iF5fAw2fSu,,,,,42.4810028076171875,-71.15630340576171875,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 11:45:29,2021-02-09 11:46:12,0,75.134.71.226,100,42,1,2021-02-09 11:46:13,R_ykGzwkkX92xhiO5,,,,,42.171905517578125,-72.47209930419921875,anonymous,EN,1,1,3,1,neutral,n
2021-02-09 11:47:04,2021-02-09 11:47:48,0,96.234.163.43,100,44,1,2021-02-09 11:47:48,R_3MglPCcTBtQJilY,,,,,39.41259765625,-76.5789031982421875,anonymous,EN,1,1,3,1,trump,y
2021-02-09 11:47:28,2021-02-09 11:48:24,0,173.220.157.42,100,56,1,2021-02-09 11:48:25,R_3fxF34nWHhNOYzg,,,,,40.8948974609375,-74.0110015869140625,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 11:47:08,2021-02-09 11:48:26,0,77.0.21.109,100,78,1,2021-02-09 11:48:26,R_1pz2n65vQ7vyzmW,,,,,53.5659027099609375,10.0254058837890625,anonymous,EN,1,1,5,1,biden,y
2021-02-09 11:51:00,2021-02-09 11:51:56,0,73.168.36.140,100,56,1,2021-02-09 11:51:56,R_1IfSvtav83DgZ3C,,,,,40.101593017578125,-88.28220367431640625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:50:32,2021-02-09 11:52:02,0,136.49.77.59,100,90,1,2021-02-09 11:52:02,R_23WsYWvLABwptzV,,,,,30.2422943115234375,-97.7671966552734375,anonymous,EN,1,1,5,1,biden,y
2021-02-09 11:52:05,2021-02-09 11:52:36,0,76.235.96.176,100,31,1,2021-02-09 11:52:36,R_2wKWO3ShI2Y9hq8,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,1,1,3,2,trump,y
2021-02-09 11:51:44,2021-02-09 11:53:21,0,45.47.209.123,100,96,1,2021-02-09 11:53:21,R_1JX9d2gBZhHAfdg,,,,,42.811492919921875,-73.864898681640625,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 11:54:08,2021-02-09 11:56:21,0,72.207.46.32,100,133,1,2021-02-09 11:56:22,R_25FooS0evIImMAZ,,,,,32.7404022216796875,-117.135498046875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:55:55,2021-02-09 11:56:26,0,172.58.224.81,100,31,1,2021-02-09 11:56:26,R_2Bf9BrqAebfCH8e,,,,,42.93389892578125,-78.80460357666015625,anonymous,EN,1,1,7,2,biden,n
2021-02-09 11:55:51,2021-02-09 11:56:40,0,138.16.128.0,100,48,1,2021-02-09 11:56:40,R_2wBLEtHw8zH6zzy,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,1,1,5,1,trump,y
2021-02-09 11:54:52,2021-02-09 11:56:43,0,65.175.210.162,100,111,1,2021-02-09 11:56:43,R_3plsDYkeRqL5gaC,,,,,43.3043975830078125,-70.979400634765625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 11:56:13,2021-02-09 11:57:05,0,67.81.161.61,100,51,1,2021-02-09 11:57:05,R_2OMyffDApqr8xJj,,,,,40.882293701171875,-74.21520233154296875,anonymous,EN,1,1,2,1,neutral,n
2021-02-09 11:56:15,2021-02-09 11:57:06,0,97.93.26.46,100,50,1,2021-02-09 11:57:06,R_1MRQRCm4lU7ryqM,,,,,35.313507080078125,-120.8368988037109375,anonymous,EN,1,1,5,1,biden,n
2021-02-09 11:56:11,2021-02-09 11:57:26,0,24.229.162.71,100,75,1,2021-02-09 11:57:26,R_1gvZEJsb1Zc3MeG,,,,,40.5928955078125,-75.10250091552734375,anonymous,EN,1,1,3,1,trump,n
2021-02-09 11:54:35,2021-02-09 11:58:11,0,24.151.125.192,100,215,1,2021-02-09 11:58:11,R_3Jw7nqxOFFYlBBq,,,,,41.71270751953125,-72.20960235595703125,anonymous,EN,1,1,7,2,neutral,n
2021-02-09 11:58:09,2021-02-09 11:59:17,0,73.149.19.228,100,68,1,2021-02-09 11:59:18,R_1E0Osn5rDYepssv,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,1,1,4,1,trump,y
2021-02-09 11:58:46,2021-02-09 11:59:44,0,172.58.222.140,100,57,1,2021-02-09 11:59:44,R_12gwUwG33YMquX1,,,,,42.3253021240234375,-71.09510040283203125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 11:58:43,2021-02-09 12:00:25,0,174.55.225.204,100,102,1,2021-02-09 12:00:26,R_vSRgR19UF1KUqIx,,,,,40.2389068603515625,-77.1934967041015625,anonymous,EN,1,1,4,1,trump,y
2021-02-09 12:01:29,2021-02-09 12:02:48,0,174.55.225.204,100,79,1,2021-02-09 12:02:48,R_1kOeFCqQjaphPdE,,,,,40.2389068603515625,-77.1934967041015625,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 12:02:28,2021-02-09 12:03:59,0,184.60.24.8,100,91,1,2021-02-09 12:03:59,R_3MMpRU1arBrIjlP,,,,,43.102996826171875,-89.50730133056640625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 12:02:50,2021-02-09 12:04:24,0,108.52.207.45,100,93,1,2021-02-09 12:04:24,R_2zTRSt6aXbmtzes,,,,,39.97760009765625,-75.30989837646484375,anonymous,EN,1,1,2,1,trump,n
2021-02-09 12:03:58,2021-02-09 12:04:48,0,12.167.234.125,100,49,1,2021-02-09 12:04:48,R_YYc59KUUGE4lPDr,,,,,29.649993896484375,-95.14849853515625,anonymous,EN,1,1,5,8,biden,n
2021-02-09 12:04:25,2021-02-09 12:05:19,0,73.253.92.72,100,54,1,2021-02-09 12:05:20,R_30jlfrz93j6x9Sq,,,,,44.2653961181640625,-72.5764007568359375,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 12:05:58,2021-02-09 12:06:51,0,73.149.111.125,100,53,1,2021-02-09 12:06:51,R_V27QYM3JdJ4jGFj,,,,,42.117706298828125,-72.644500732421875,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 12:06:12,2021-02-09 12:07:01,0,67.183.246.9,100,49,1,2021-02-09 12:07:02,R_3Paw9JAMdTbhU5t,,,,,47.690093994140625,-122.37469482421875,anonymous,EN,1,1,7,2,biden,n
2021-02-09 12:06:51,2021-02-09 12:07:30,0,76.14.20.251,100,38,1,2021-02-09 12:07:30,R_1IShGWcvNgDbAaN,,,,,37.5428009033203125,-122.2971038818359375,anonymous,EN,1,1,3,1,trump,y
2021-02-09 12:06:23,2021-02-09 12:07:40,0,174.20.154.139,100,77,1,2021-02-09 12:07:41,R_WkejKVw4jZZhC5X,,,,,45.00579833984375,-93.4192962646484375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 11:45:57,2021-02-09 12:08:14,0,73.10.255.137,100,1337,1,2021-02-09 12:08:14,R_27wlh7X9HNQNCLa,,,,,40.786895751953125,-74.25350189208984375,anonymous,EN,1,1,2,2,trump,n
2021-02-09 12:07:05,2021-02-09 12:08:17,0,24.62.177.129,100,72,1,2021-02-09 12:08:18,R_RsmeIzPaK7hNgVX,,,,,42.4947052001953125,-70.8498992919921875,anonymous,EN,1,1,3,2,biden,y
2021-02-09 12:07:56,2021-02-09 12:08:36,0,71.191.71.108,100,39,1,2021-02-09 12:08:36,R_3paUleT7wsYYJWY,,,,,38.9779052734375,-77.080596923828125,anonymous,EN,1,1,3,2,trump,y
2021-02-09 12:08:14,2021-02-09 12:08:43,0,24.147.110.247,100,28,1,2021-02-09 12:08:43,R_2rOBQTCfkN3B2Lz,,,,,42.3473968505859375,-71.158203125,anonymous,EN,1,1,7,1,biden,y
2021-02-09 12:07:57,2021-02-09 12:09:02,0,73.254.55.23,100,65,1,2021-02-09 12:09:03,R_1rIlEBMYv6oVVPo,,,,,47.0240020751953125,-122.7826995849609375,anonymous,EN,1,1,2,1,trump,n
2021-02-09 12:08:32,2021-02-09 12:10:07,0,24.9.248.62,100,95,1,2021-02-09 12:10:08,R_Zk6mnVRrFRN4Ozv,,,,,38.746307373046875,-104.71790313720703125,anonymous,EN,1,1,6,1,biden,n
2021-02-09 12:09:51,2021-02-09 12:11:12,0,24.190.241.246,100,81,1,2021-02-09 12:11:12,R_TmUBaXXeFIIIP6h,,,,,41.69189453125,-73.86419677734375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 12:12:36,2021-02-09 12:13:22,0,24.17.88.6,100,45,1,2021-02-09 12:13:22,R_2fJrhTFsCKI3LaP,,,,,47.634796142578125,-122.34510040283203125,anonymous,EN,1,1,7,2,biden,y
2021-02-09 12:12:39,2021-02-09 12:13:44,0,71.184.135.65,100,64,1,2021-02-09 12:13:45,R_3LeaxzG6xx1YRGW,,,,,42.4947052001953125,-70.8498992919921875,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 12:12:24,2021-02-09 12:13:56,0,24.93.149.202,100,91,1,2021-02-09 12:13:57,R_1XJO6skZU5iZsop,,,,,44.3144989013671875,-71.77860260009765625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 12:12:59,2021-02-09 12:13:58,0,98.109.182.168,100,59,1,2021-02-09 12:13:59,R_3OoatucyADzdQgH,,,,,40.998199462890625,-74.16619873046875,anonymous,EN,1,1,6,2,trump,n
2021-02-09 11:58:11,2021-02-09 12:14:56,0,71.8.76.251,100,1004,1,2021-02-09 12:14:56,R_3huUKdqxclyxd2j,,,,,33.355499267578125,-86.82740020751953125,anonymous,EN,1,1,4,2,neutral,y
2021-02-09 12:15:09,2021-02-09 12:15:46,0,70.184.126.138,100,37,1,2021-02-09 12:15:47,R_3huoOrF99EGnRgl,,,,,33.3907928466796875,-111.91840362548828125,anonymous,EN,1,1,7,1,biden,n
2021-02-09 12:16:24,2021-02-09 12:16:52,0,73.69.102.246,100,27,1,2021-02-09 12:16:52,R_3q5f0jWO6Fo4Kgp,,,,,42.4597015380859375,-71.0637969970703125,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 12:15:53,2021-02-09 12:17:00,0,24.198.67.139,100,66,1,2021-02-09 12:17:00,R_VXzeVpsNOHglrFv,,,,,43.79730224609375,-70.41609954833984375,anonymous,EN,1,1,6,2,neutral,n
2021-02-09 12:16:55,2021-02-09 12:17:41,0,174.202.37.137,100,45,1,2021-02-09 12:17:41,R_1Oil8qSyp0DLigh,,,,,39.908599853515625,-86.121002197265625,anonymous,EN,1,1,7,2,biden,y
2021-02-09 12:17:48,2021-02-09 12:18:20,0,24.61.191.96,100,31,1,2021-02-09 12:18:20,R_2ckJspMhWlHAqfb,,,,,42.3473968505859375,-71.158203125,anonymous,EN,1,1,5,1,trump,y
2021-02-09 12:18:13,2021-02-09 12:19:08,0,76.92.243.169,100,54,1,2021-02-09 12:19:09,R_BEyCKhxVXZFT9QZ,,,,,38.9506988525390625,-94.682403564453125,anonymous,EN,1,1,6,1,biden,n
